,index,time_unit,identifier_id,info_id,filename,zmq_version,benchmark,benchmark_type,helics_version_string,helics_version,zmq_version_string,path,compiler_info_string,generator,system,system_version,platform,cxx_compiler,cxx_compiler_version,build_flags_string,host_processor,host_processor_string,date,host_name,executable,num_cpus,mhz_per_cpu,cpu_scaling_enabled,load_avg,library_build_type,run_id,cache_id,type,level,size,num_sharing,benchmark_id,cpu_time,core_type,filter_location,iterations,name,real_time,repetition_index,repetitions,run_name,run_type,threads,federate_count,interface_count,EvCount,message_count,message_size
1775,1775,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,15,0.375,zmqss,nan,1,BMring_multiCore/zmqssCore/4/real_time,14.160672900034115,0,0,BMring_multiCore/zmqssCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1776,1776,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,16,0.359375,zmqss,nan,1,BMring_multiCore/zmqssCore/6/real_time,24.258794500026852,0,0,BMring_multiCore/zmqssCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1777,1777,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,17,0.296875,zmqss,nan,1,BMring_multiCore/zmqssCore/10/real_time,49.75430050003342,0,0,BMring_multiCore/zmqssCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1778,1778,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,18,0.296875,zmqss,nan,1,BMring_multiCore/zmqssCore/20/real_time,163.57962009997573,0,0,BMring_multiCore/zmqssCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1779,1779,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,19,0.21875,ipc,nan,1,BMring_multiCore/ipcCore/2/real_time,2.9124129000119865,0,0,BMring_multiCore/ipcCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1780,1780,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,20,0.0,ipc,nan,1,BMring_multiCore/ipcCore/3/real_time,168.4925729999086,0,0,BMring_multiCore/ipcCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1781,1781,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,21,0.0,ipc,nan,1,BMring_multiCore/ipcCore/4/real_time,220.3249409000855,0,0,BMring_multiCore/ipcCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1782,1782,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,22,0.09375,tcp,nan,1,BMring_multiCore/tcpCore/2/real_time,3.10484600008931,0,0,BMring_multiCore/tcpCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1783,1783,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,23,0.28125,tcp,nan,1,BMring_multiCore/tcpCore/3/real_time,4.701063000014983,0,0,BMring_multiCore/tcpCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1784,1784,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,24,0.265625,tcp,nan,1,BMring_multiCore/tcpCore/4/real_time,6.623436199966818,0,0,BMring_multiCore/tcpCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1785,1785,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,25,0.25,tcp,nan,1,BMring_multiCore/tcpCore/6/real_time,10.225895799929276,0,0,BMring_multiCore/tcpCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1786,1786,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,26,0.40625,tcp,nan,1,BMring_multiCore/tcpCore/10/real_time,16.86044329998549,0,0,BMring_multiCore/tcpCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1787,1787,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,27,0.390625,tcp,nan,1,BMring_multiCore/tcpCore/20/real_time,56.073098500142805,0,0,BMring_multiCore/tcpCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1788,1788,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,28,0.421875,tcpss,nan,1,BMring_multiCore/tcpssCore/2/real_time,7.755709100048989,0,0,BMring_multiCore/tcpssCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1789,1789,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,29,0.265625,tcpss,nan,1,BMring_multiCore/tcpssCore/3/real_time,5.332753199967556,0,0,BMring_multiCore/tcpssCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1790,1790,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,30,0.421875,tcpss,nan,1,BMring_multiCore/tcpssCore/4/real_time,12.178560600033961,0,0,BMring_multiCore/tcpssCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1791,1791,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,31,0.390625,tcpss,nan,1,BMring_multiCore/tcpssCore/6/real_time,24.196275199879892,0,0,BMring_multiCore/tcpssCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1792,1792,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,32,0.453125,tcpss,nan,1,BMring_multiCore/tcpssCore/10/real_time,39.55026980000548,0,0,BMring_multiCore/tcpssCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1793,1793,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,33,0.453125,tcpss,nan,1,BMring_multiCore/tcpssCore/20/real_time,79.00754249980673,0,0,BMring_multiCore/tcpssCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1794,1794,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,34,0.34375,udp,nan,1,BMring_multiCore/udpCore/2/real_time,6.01392970001325,0,0,BMring_multiCore/udpCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1795,1795,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,35,0.421875,udp,nan,1,BMring_multiCore/udpCore/3/real_time,10.055679599870928,0,0,BMring_multiCore/udpCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1796,1796,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,36,0.359375,udp,nan,1,BMring_multiCore/udpCore/4/real_time,12.908213099930435,0,0,BMring_multiCore/udpCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1797,1797,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,37,0.390625,udp,nan,1,BMring_multiCore/udpCore/6/real_time,19.271545099909417,0,0,BMring_multiCore/udpCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1798,1798,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,38,0.421875,udp,nan,1,BMring_multiCore/udpCore/10/real_time,18.632323700003326,0,0,BMring_multiCore/udpCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1799,1799,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,0,Data,1,32768000,2,39,0.390625,udp,nan,1,BMring_multiCore/udpCore/20/real_time,35.95077070000116,0,0,BMring_multiCore/udpCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1800,1800,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,0,0.03125,singleCore,nan,3,BMring2_singleCore/iterations:3/real_time,0.15599600000617406,0,0,BMring2_singleCore/iterations:3/real_time,iteration,1,nan,nan,nan,nan,nan
1801,1801,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,1,0.078125,inproc,nan,2,BMring_multiCore/inprocCore/2/real_time,0.4198543999227695,0,0,BMring_multiCore/inprocCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1802,1802,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,2,0.140625,inproc,nan,1,BMring_multiCore/inprocCore/3/real_time,0.6768070000689477,0,0,BMring_multiCore/inprocCore/3/real_time,iteration,1,3,nan,nan,nan,nan
